crane_id,timestamp,temperature,vibration,load,motor_current,runtime_hours,ambient_temperature,health_label,RUL,temp_rolling_avg,vib_rolling_avg
CRN-005,2026-03-31 04:16:42.284452,65.45,0.505,32.83,49.38,396.0,19.78,Normal,513,65.059,0.43360000000000004
CRN-005,2026-03-31 05:16:42.284452,63.79,0.497,36.36,51.43,397.2,20.39,Normal,550,64.94,0.4486
CRN-005,2026-03-31 06:16:42.284452,64.68,0.423,26.93,42.58,398.4,20.53,Normal,564,64.905,0.4444
CRN-005,2026-03-31 07:16:42.284452,65.49,0.469,29.56,46.18,399.6,21.21,Normal,558,64.94300000000001,0.4506
CRN-005,2026-03-31 08:16:42.284452,64.47,0.5,20.51,39.03,400.8,22.55,Normal,531,64.922,0.4596
CRN-005,2026-03-31 09:16:42.284452,64.5,0.537,11.21,31.86,402.0,24.08,Normal,530,64.824,0.46580000000000005
CRN-005,2026-03-31 10:16:42.284452,65.4,0.504,14.72,33.03,403.2,24.8,Normal,505,64.756,0.4654999999999999
CRN-005,2026-03-31 11:16:42.284452,64.98,0.415,27.32,44.18,404.4,26.52,Normal,517,64.77000000000001,0.47050000000000003
CRN-005,2026-03-31 12:16:42.284452,65.3,0.402,39.81,53.75,405.6,27.41,Normal,578,64.834,0.45899999999999996
CRN-005,2026-03-31 13:16:42.284452,65.48,0.503,38.73,53.3,406.8,28.63,Normal,570,64.95400000000001,0.4755
CRN-005,2026-03-31 14:16:42.284452,65.2,0.46,27.44,43.67,408.0,29.31,Normal,492,64.929,0.471
CRN-005,2026-03-31 15:16:42.284452,65.64,0.455,12.36,32.07,409.2,29.95,Normal,516,65.114,0.4668
CRN-005,2026-03-31 16:16:42.284452,65.5,0.459,37.46,50.45,410.4,30.17,Normal,482,65.196,0.4704
CRN-005,2026-03-31 17:16:42.284452,66.28,0.4,23.01,40.05,411.6,30.08,Normal,527,65.275,0.46349999999999997
CRN-005,2026-03-31 18:16:42.284452,66.29,0.425,37.62,51.69,412.8,29.47,Normal,483,65.45700000000001,0.45599999999999996
CRN-005,2026-03-31 19:16:42.284452,66.15,0.456,18.95,36.65,414.0,28.48,Normal,496,65.622,0.4479
CRN-005,2026-03-31 20:16:42.284452,65.38,0.429,33.48,47.74,415.2,27.86,Normal,548,65.61999999999999,0.4404
CRN-005,2026-03-31 21:16:42.284452,66.23,0.518,27.77,45.53,416.4,26.02,Normal,573,65.745,0.45070000000000005
CRN-005,2026-03-31 22:16:42.284452,65.83,0.437,27.56,44.45,417.6,25.1,Normal,500,65.798,0.4542
CRN-005,2026-03-31 23:16:42.284452,66.05,0.481,34.79,48.93,418.8,23.62,Normal,500,65.85499999999999,0.45200000000000007
CRN-005,2026-04-01 00:16:42.284452,65.1,0.522,29.5,47.87,420.0,22.52,Normal,553,65.845,0.4582
CRN-005,2026-04-01 01:16:42.284452,65.44,0.494,10.53,29.55,421.2,21.28,Normal,498,65.825,0.46210000000000007
CRN-005,2026-04-01 02:16:42.284452,65.84,0.492,26.02,41.85,422.4,20.96,Normal,555,65.859,0.4654
CRN-005,2026-04-01 03:16:42.284452,64.36,0.458,28.9,46.25,423.6,20.12,Normal,494,65.667,0.47119999999999995
CRN-005,2026-04-01 04:16:42.284452,64.85,0.432,17.39,36.6,424.8,19.76,Normal,501,65.523,0.47190000000000004
CRN-005,2026-04-01 05:16:42.284452,64.83,0.379,21.79,40.26,426.0,19.8,Normal,549,65.391,0.46419999999999995
CRN-005,2026-04-01 06:16:42.284452,65.41,0.565,26.72,45.11,427.2,20.71,Normal,517,65.394,0.47779999999999995
CRN-005,2026-04-01 07:16:42.284452,66.15,0.475,32.82,48.51,428.4,21.52,Normal,529,65.386,0.4734999999999999
CRN-005,2026-04-01 08:16:42.284452,65.78,0.425,25.24,41.27,429.6,22.41,Normal,465,65.381,0.4723
CRN-005,2026-04-01 09:16:42.284452,65.19,0.444,31.19,46.39,430.8,23.64,Normal,561,65.295,0.4686
CRN-005,2026-04-01 10:16:42.284452,65.86,0.486,32.07,47.58,432.0,24.9,Normal,559,65.37100000000001,0.465
CRN-005,2026-04-01 11:16:42.284452,66.66,0.465,17.49,36.52,433.2,26.27,Normal,547,65.493,0.46210000000000007
CRN-005,2026-04-01 12:16:42.284452,65.95,0.447,28.69,44.74,434.4,27.56,Normal,460,65.50399999999999,0.45759999999999995
CRN-005,2026-04-01 13:16:42.284452,67.16,0.444,34.33,48.96,435.6,28.65,Normal,518,65.784,0.45620000000000005
CRN-005,2026-04-01 14:16:42.284452,66.4,0.4,39.11,53.01,436.8,29.71,Normal,473,65.939,0.453
CRN-005,2026-04-01 15:16:42.284452,66.5,0.394,16.42,34.17,438.0,29.62,Normal,538,66.106,0.4545
CRN-005,2026-04-01 16:16:42.284452,65.89,0.443,27.75,45.07,439.2,29.89,Normal,477,66.154,0.4423
CRN-005,2026-04-01 17:16:42.284452,67.15,0.533,38.94,54.86,440.4,30.03,Normal,530,66.25399999999999,0.4481
CRN-005,2026-04-01 18:16:42.284452,66.29,0.489,13.02,32.44,441.6,29.5,Normal,454,66.305,0.45450000000000007
CRN-005,2026-04-01 19:16:42.284452,66.89,0.503,10.92,32.13,442.8,28.62,Normal,480,66.475,0.4604000000000001
CRN-005,2026-04-01 20:16:42.284452,66.65,0.408,24.39,40.48,444.0,27.59,Normal,483,66.554,0.4526
CRN-005,2026-04-01 21:16:42.284452,66.49,0.49,13.97,31.68,445.2,26.22,Normal,527,66.537,0.4551
CRN-005,2026-04-01 22:16:42.284452,66.3,0.498,15.54,35.44,446.4,25.05,Normal,488,66.572,0.46020000000000005
CRN-005,2026-04-01 23:16:42.284452,65.01,0.522,21.52,40.0,447.6,23.68,Normal,539,66.357,0.46799999999999997
CRN-005,2026-04-02 00:16:42.284452,65.65,0.439,10.81,29.6,448.8,22.82,Normal,537,66.28200000000001,0.47189999999999993
CRN-005,2026-04-02 01:16:42.284452,65.99,0.482,30.09,45.83,450.0,21.68,Normal,528,66.23100000000001,0.4807
CRN-005,2026-04-02 02:16:42.284452,65.27,0.419,19.01,37.01,451.2,20.66,Normal,480,66.16900000000001,0.47829999999999995
CRN-005,2026-04-02 03:16:42.284452,65.0,0.552,32.63,49.78,452.4,20.21,Normal,498,65.95400000000001,0.48020000000000007
CRN-005,2026-04-02 04:16:42.284452,65.51,0.506,28.07,45.15,453.6,19.98,Normal,491,65.876,0.4819
CRN-005,2026-04-02 05:16:42.284452,65.49,0.5,11.91,31.82,454.8,20.14,Normal,486,65.736,0.4816000000000001
CRN-005,2026-04-02 06:16:42.284452,65.2,0.378,23.9,40.07,456.0,20.6,Normal,499,65.591,0.47859999999999997
CRN-005,2026-04-02 07:16:42.284452,66.64,0.404,20.61,38.96,457.2,21.29,Normal,472,65.606,0.47000000000000003
CRN-005,2026-04-02 08:16:42.284452,67.28,0.521,34.11,51.59,458.4,22.46,Normal,466,65.70400000000001,0.4723
CRN-005,2026-04-02 09:16:42.284452,64.76,0.443,21.58,40.16,459.6,23.61,Normal,497,65.679,0.46440000000000003
CRN-005,2026-04-02 10:16:42.284452,66.41,0.602,39.02,52.93,460.8,24.94,Normal,475,65.755,0.4807
CRN-005,2026-04-02 11:16:42.284452,66.84,0.467,17.22,36.12,462.0,26.22,Normal,522,65.84,0.47919999999999996
CRN-005,2026-04-02 12:16:42.284452,66.81,0.528,35.94,51.98,463.2,27.41,Normal,501,65.994,0.4901000000000001
CRN-005,2026-04-02 13:16:42.284452,66.95,0.363,19.33,38.12,464.4,28.43,Normal,513,66.189,0.47119999999999995
CRN-005,2026-04-02 14:16:42.284452,67.52,0.5,16.86,35.79,465.6,29.3,Normal,483,66.39,0.47059999999999996
CRN-005,2026-04-02 15:16:42.284452,67.38,0.522,29.5,49.1,466.8,29.89,Normal,506,66.579,0.4728
CRN-005,2026-04-02 16:16:42.284452,67.81,0.5,35.79,51.81,468.0,30.07,Normal,444,66.84,0.485
CRN-005,2026-04-02 17:16:42.284452,67.6,0.485,33.02,47.9,469.2,29.76,Normal,430,66.93599999999999,0.4931
CRN-005,2026-04-02 18:16:42.284452,66.2,0.61,38.07,54.77,470.4,29.3,Normal,494,66.828,0.502
CRN-005,2026-04-02 19:16:42.284452,67.27,0.57,17.91,37.47,471.6,28.76,Normal,512,67.079,0.5147
CRN-005,2026-04-02 20:16:42.284452,67.48,0.399,26.67,42.73,472.8,27.72,Normal,474,67.186,0.4944
CRN-005,2026-04-02 21:16:42.284452,66.24,0.608,29.04,44.05,474.0,26.27,Normal,497,67.126,0.5085
CRN-005,2026-04-02 22:16:42.284452,66.84,0.522,28.81,46.65,475.2,25.02,Normal,507,67.129,0.5079
CRN-005,2026-04-02 23:16:42.284452,67.21,0.526,36.47,53.21,476.4,23.34,Normal,500,67.155,0.5242
CRN-005,2026-04-03 00:16:42.284452,65.96,0.462,34.41,48.94,477.6,22.83,Normal,500,66.999,0.5204000000000001
CRN-005,2026-04-03 01:16:42.284452,66.87,0.416,25.09,44.32,478.8,20.93,Normal,458,66.94800000000001,0.5098
CRN-005,2026-04-03 02:16:42.284452,66.89,0.517,12.43,32.62,480.0,20.83,Normal,459,66.856,0.5115000000000001
CRN-005,2026-04-03 03:16:42.284452,66.33,0.433,37.45,52.44,481.2,20.04,Normal,507,66.72900000000001,0.5063
CRN-005,2026-04-03 04:16:42.284452,66.26,0.478,38.41,51.59,482.4,20.19,Normal,432,66.735,0.4931
CRN-005,2026-04-03 05:16:42.284452,65.67,0.59,13.88,33.51,483.6,20.24,Normal,479,66.575,0.4951
CRN-005,2026-04-03 06:16:42.284452,66.16,0.492,31.15,47.25,484.8,21.03,Normal,425,66.443,0.5044
CRN-005,2026-04-03 07:16:42.284452,66.51,0.561,13.33,33.66,486.0,21.4,Normal,459,66.47,0.4997
CRN-005,2026-04-03 08:16:42.284452,66.98,0.599,14.82,34.67,487.2,22.81,Normal,450,66.484,0.5074
CRN-005,2026-04-03 09:16:42.284452,67.29,0.537,38.97,51.78,488.4,23.8,Normal,495,66.492,0.5085
CRN-005,2026-04-03 10:16:42.284452,66.19,0.48,11.31,31.78,489.6,25.0,Normal,454,66.515,0.5103
CRN-005,2026-04-03 11:16:42.284452,67.06,0.51,21.81,39.18,490.8,26.21,Normal,447,66.534,0.5197
CRN-005,2026-04-03 12:16:42.284452,67.55,0.449,10.0,30.22,492.0,27.47,Normal,444,66.6,0.5128999999999999
CRN-005,2026-04-03 13:16:42.284452,66.83,0.506,17.1,36.44,493.2,28.49,Normal,493,66.65,0.5202
CRN-005,2026-04-03 14:16:42.284452,67.94,0.486,32.45,48.15,494.4,28.98,Normal,500,66.818,0.521
CRN-005,2026-04-03 15:16:42.284452,68.14,0.552,33.36,48.26,495.6,29.5,Normal,491,67.065,0.5172000000000001
CRN-005,2026-04-03 16:16:42.284452,67.08,0.517,19.49,38.01,496.8,30.13,Normal,445,67.15700000000001,0.5197
CRN-005,2026-04-03 17:16:42.284452,67.53,0.599,25.4,42.9,498.0,29.98,Normal,430,67.25899999999999,0.5235000000000001
CRN-005,2026-04-03 18:16:42.284452,67.19,0.602,39.59,54.9,499.2,29.37,Normal,424,67.28,0.5238
CRN-005,2026-04-03 19:16:42.284452,67.98,0.593,31.0,48.8,500.4,28.34,Normal,470,67.349,0.5294000000000001
CRN-005,2026-04-03 20:16:42.284452,67.04,0.539,38.82,54.36,501.6,27.56,Normal,500,67.434,0.5353
CRN-005,2026-04-03 21:16:42.284452,67.81,0.479,33.8,50.53,502.8,26.41,Normal,432,67.50899999999999,0.5322
CRN-005,2026-04-03 22:16:42.284452,67.2,0.527,30.97,48.19,504.0,24.77,Normal,408,67.474,0.54
CRN-005,2026-04-03 23:16:42.284452,66.2,0.526,39.32,54.44,505.2,23.71,Normal,476,67.411,0.542
CRN-005,2026-04-04 00:16:42.284452,66.66,0.519,31.73,47.57,506.4,22.51,Normal,450,67.283,0.5453
CRN-005,2026-04-04 01:16:42.284452,66.67,0.562,15.64,36.71,507.6,21.46,Normal,482,67.136,0.5463
CRN-005,2026-04-04 02:16:42.284452,66.91,0.622,20.09,39.96,508.8,20.84,Normal,437,67.119,0.5568000000000001
CRN-005,2026-04-04 03:16:42.284452,66.49,0.461,26.26,43.58,510.0,20.05,Normal,483,67.01500000000001,0.543
CRN-005,2026-04-04 04:16:42.284452,67.37,0.576,30.18,46.35,511.2,20.2,Normal,412,67.03299999999999,0.5404
CRN-005,2026-04-04 05:16:42.284452,67.69,0.563,38.25,55.17,512.4,19.92,Normal,486,67.00399999999999,0.5374
CRN-005,2026-04-04 06:16:42.284452,67.42,0.587,14.3,32.77,513.6,20.96,Normal,396,67.042,0.5422
CRN-005,2026-04-04 07:16:42.284452,67.06,0.609,21.34,39.76,514.8,21.38,Normal,475,66.967,0.5551999999999999
CRN-005,2026-04-04 08:16:42.284452,67.76,0.476,37.66,52.57,516.0,22.6,Normal,454,67.023,0.5500999999999999
CRN-005,2026-04-04 09:16:42.284452,67.23,0.508,17.21,38.36,517.2,23.73,Normal,427,67.126,0.5483
CRN-005,2026-04-04 10:16:42.284452,67.47,0.513,10.56,29.47,518.4,25.21,Normal,422,67.20700000000001,0.5477000000000001
CRN-005,2026-04-04 11:16:42.284452,67.91,0.601,25.8,43.45,519.6,26.26,Normal,441,67.331,0.5516
CRN-005,2026-04-04 12:16:42.284452,67.95,0.604,26.76,44.43,520.8,27.25,Normal,438,67.43499999999999,0.5498
CRN-005,2026-04-04 13:16:42.284452,67.07,0.569,25.7,42.92,522.0,28.7,Normal,435,67.493,0.5606
CRN-005,2026-04-04 14:16:42.284452,68.84,0.582,14.8,34.65,523.2,29.35,Normal,479,67.64,0.5612
CRN-005,2026-04-04 15:16:42.284452,68.35,0.695,12.68,34.98,524.4,29.44,Normal,388,67.70599999999999,0.5744
CRN-005,2026-04-04 16:16:42.284452,68.94,0.555,18.92,38.06,525.6,30.24,Normal,457,67.858,0.5712
CRN-005,2026-04-04 17:16:42.284452,68.38,0.547,20.05,38.94,526.8,29.65,Normal,472,67.99,0.565
CRN-005,2026-04-04 18:16:42.284452,68.47,0.614,31.28,48.44,528.0,29.42,Normal,454,68.061,0.5788
CRN-005,2026-04-04 19:16:42.284452,68.15,0.613,22.27,42.49,529.2,28.62,Normal,404,68.15299999999999,0.5892999999999999
CRN-005,2026-04-04 20:16:42.284452,68.34,0.556,34.78,49.9,530.4,27.44,Normal,422,68.24,0.5936
CRN-005,2026-04-04 21:16:42.284452,68.18,0.574,25.38,44.66,531.6,26.09,Normal,470,68.267,0.5909
CRN-005,2026-04-04 22:16:42.284452,67.7,0.543,19.08,37.7,532.8,25.19,Normal,468,68.242,0.5848
CRN-005,2026-04-04 23:16:42.284452,68.42,0.571,29.83,46.64,534.0,23.89,Normal,404,68.377,0.585
CRN-005,2026-04-05 00:16:42.284452,68.36,0.595,10.16,29.74,535.2,22.28,Normal,462,68.329,0.5862999999999999
CRN-005,2026-04-05 01:16:42.284452,68.39,0.609,34.32,49.76,536.4,21.33,Normal,442,68.333,0.5777
CRN-005,2026-04-05 02:16:42.284452,66.81,0.591,27.42,46.32,537.6,20.9,Normal,454,68.12,0.5812999999999999
CRN-005,2026-04-05 03:16:42.284452,68.22,0.599,36.41,54.54,538.8,20.2,Normal,472,68.104,0.5865
CRN-005,2026-04-05 04:16:42.284452,67.07,0.592,22.35,40.63,540.0,19.84,Normal,431,67.964,0.5843
CRN-005,2026-04-05 05:16:42.284452,66.34,0.589,34.58,49.64,541.2,20.21,Normal,455,67.783,0.5818999999999999
CRN-005,2026-04-05 06:16:42.284452,66.99,0.615,11.46,32.02,542.4,20.37,Normal,414,67.648,0.5877999999999999
CRN-005,2026-04-05 07:16:42.284452,67.52,0.502,36.65,50.23,543.6,21.13,Normal,432,67.58200000000001,0.5805999999999999
CRN-005,2026-04-05 08:16:42.284452,67.3,0.675,23.01,43.06,544.8,22.62,Normal,405,67.542,0.5938
CRN-005,2026-04-05 09:16:42.284452,67.69,0.615,20.79,39.83,546.0,23.48,Normal,387,67.46900000000001,0.5982
CRN-005,2026-04-05 10:16:42.284452,68.45,0.556,31.55,45.77,547.2,24.96,Normal,449,67.478,0.5942999999999999
CRN-005,2026-04-05 11:16:42.284452,69.24,0.568,19.13,38.17,548.4,26.26,Normal,435,67.563,0.5902000000000001
CRN-005,2026-04-05 12:16:42.284452,67.52,0.681,31.51,49.1,549.6,27.65,Normal,386,67.63399999999999,0.5992
CRN-005,2026-04-05 13:16:42.284452,68.27,0.61,25.81,43.19,550.8,28.69,Normal,399,67.63899999999998,0.6003000000000001
CRN-005,2026-04-05 14:16:42.284452,68.47,0.649,21.43,40.75,552.0,29.69,Normal,373,67.779,0.6060000000000001
CRN-005,2026-04-05 15:16:42.284452,67.96,0.537,36.3,53.58,553.2,29.86,Normal,420,67.941,0.6008
CRN-005,2026-04-05 16:16:42.284452,68.85,0.586,30.93,46.18,554.4,29.89,Normal,375,68.127,0.5979
CRN-005,2026-04-05 17:16:42.284452,67.88,0.57,38.0,53.82,555.6,29.9,Normal,452,68.16299999999998,0.6047
CRN-005,2026-04-05 18:16:42.284452,68.31,0.63,37.53,53.93,556.8,29.56,Normal,390,68.264,0.6002
CRN-005,2026-04-05 19:16:42.284452,68.31,0.671,26.04,44.98,558.0,28.42,Normal,448,68.326,0.6058000000000001
CRN-005,2026-04-05 20:16:42.284452,68.95,0.644,37.35,52.07,559.2,27.48,Normal,426,68.376,0.6146
CRN-005,2026-04-05 21:16:42.284452,68.18,0.552,27.1,45.39,560.4,26.32,Normal,451,68.27000000000001,0.613
CRN-005,2026-04-05 22:16:42.284452,68.79,0.689,19.05,38.38,561.6,25.16,Normal,376,68.397,0.6138
CRN-005,2026-04-05 23:16:42.284452,68.13,0.592,18.49,37.65,562.8,23.59,Normal,439,68.38300000000001,0.612
CRN-005,2026-04-06 00:16:42.284452,69.01,0.601,27.09,44.28,564.0,22.76,Normal,393,68.437,0.6072
CRN-005,2026-04-06 01:16:42.284452,67.36,0.577,13.83,33.51,565.2,21.31,Normal,433,68.377,0.6112
CRN-005,2026-04-06 02:16:42.284452,68.41,0.699,11.42,32.84,566.4,20.65,Normal,360,68.333,0.6224999999999999
CRN-005,2026-04-06 03:16:42.284452,67.93,0.598,21.25,40.96,567.6,20.3,Normal,376,68.33800000000001,0.6253
CRN-005,2026-04-06 04:16:42.284452,68.68,0.599,21.62,39.76,568.8,19.84,Normal,392,68.375,0.6222
CRN-005,2026-04-06 05:16:42.284452,67.9,0.622,12.16,34.55,570.0,20.16,Normal,374,68.33400000000002,0.6173
CRN-005,2026-04-06 06:16:42.284452,68.09,0.56,38.04,52.73,571.2,21.02,Normal,440,68.248,0.6089
CRN-005,2026-04-06 07:16:42.284452,68.7,0.576,13.96,35.51,572.4,21.13,Normal,383,68.3,0.6113
CRN-005,2026-04-06 08:16:42.284452,67.94,0.591,30.48,46.75,573.6,22.64,Normal,396,68.215,0.6014999999999999
CRN-005,2026-04-06 09:16:42.284452,69.13,0.657,11.75,32.92,574.8,23.82,Normal,442,68.315,0.608
CRN-005,2026-04-06 10:16:42.284452,68.26,0.566,16.19,33.94,576.0,24.94,Normal,383,68.24000000000001,0.6045
CRN-005,2026-04-06 11:16:42.284452,68.42,0.617,11.3,32.81,577.2,26.3,Normal,387,68.346,0.6085
CRN-005,2026-04-06 12:16:42.284452,69.66,0.588,31.71,47.17,578.4,27.29,Normal,372,68.471,0.5973999999999999
CRN-005,2026-04-06 13:16:42.284452,69.93,0.57,13.73,32.73,579.6,28.6,Normal,412,68.671,0.5946
CRN-005,2026-04-06 14:16:42.284452,69.7,0.653,34.57,50.87,580.8,29.37,Normal,374,68.773,0.6
CRN-005,2026-04-06 15:16:42.284452,69.1,0.564,30.96,47.52,582.0,29.94,Normal,395,68.893,0.5942000000000001
CRN-005,2026-04-06 16:16:42.284452,69.55,0.698,14.32,36.36,583.2,29.9,Normal,350,69.039,0.608
CRN-005,2026-04-06 17:16:42.284452,68.67,0.638,28.6,45.06,584.4,30.03,Normal,394,69.036,0.6142000000000001
CRN-005,2026-04-06 18:16:42.284452,69.13,0.605,34.63,49.91,585.6,29.01,Normal,339,69.155,0.6155999999999999
CRN-005,2026-04-06 19:16:42.284452,69.2,0.578,26.4,45.2,586.8,28.63,Normal,413,69.162,0.6077
CRN-005,2026-04-06 20:16:42.284452,69.3,0.647,36.41,53.22,588.0,27.29,Normal,405,69.26599999999999,0.6158
CRN-005,2026-04-06 21:16:42.284452,69.12,0.651,25.84,44.11,589.2,26.2,Normal,404,69.336,0.6192
CRN-005,2026-04-06 22:16:42.284452,69.19,0.64,29.26,47.9,590.4,24.98,Normal,408,69.289,0.6244
CRN-005,2026-04-06 23:16:42.284452,68.57,0.679,30.87,47.36,591.6,23.35,Warning,332,69.15299999999999,0.6353
CRN-005,2026-04-07 00:16:42.284452,68.44,0.659,23.04,44.07,592.8,22.22,Warning,357,69.027,0.6359
CRN-005,2026-04-07 01:16:42.284452,69.59,0.592,34.62,50.28,594.0,21.47,Warning,338,69.076,0.6387
CRN-005,2026-04-07 02:16:42.284452,68.96,0.601,34.34,52.35,595.2,20.5,Warning,357,69.01700000000001,0.629
CRN-005,2026-04-07 03:16:42.284452,69.25,0.728,24.9,43.93,596.4,20.21,Warning,331,69.075,0.638
CRN-005,2026-04-07 04:16:42.284452,69.01,0.697,35.51,52.44,597.6,20.17,Warning,366,69.063,0.6472
CRN-005,2026-04-07 05:16:42.284452,69.18,0.626,32.86,49.68,598.8,20.38,Warning,346,69.061,0.6519999999999999
CRN-005,2026-04-07 06:16:42.284452,68.67,0.574,19.65,37.68,600.0,20.56,Warning,354,68.998,0.6446999999999999
CRN-005,2026-04-07 07:16:42.284452,68.69,0.654,33.06,49.33,601.2,21.36,Warning,339,68.955,0.645
CRN-005,2026-04-07 08:16:42.284452,69.4,0.736,18.64,38.02,602.4,22.55,Warning,345,68.976,0.6546000000000001
CRN-005,2026-04-07 09:16:42.284452,69.21,0.715,28.48,46.92,603.6,23.74,Warning,321,69.03999999999999,0.6582
CRN-005,2026-04-07 10:16:42.284452,69.48,0.719,33.22,50.66,604.8,25.04,Warning,326,69.144,0.6642
CRN-005,2026-04-07 11:16:42.284452,69.61,0.649,37.2,51.41,606.0,26.21,Warning,324,69.146,0.6698999999999999
CRN-005,2026-04-07 12:16:42.284452,70.22,0.624,34.03,50.73,607.2,27.58,Warning,327,69.272,0.6721999999999999
CRN-005,2026-04-07 13:16:42.284452,70.35,0.626,30.72,48.16,608.4,28.49,Warning,335,69.38199999999999,0.662
CRN-005,2026-04-07 14:16:42.284452,70.65,0.648,30.25,49.65,609.6,29.53,Warning,339,69.546,0.6571
CRN-005,2026-04-07 15:16:42.284452,70.33,0.701,13.62,36.15,610.8,29.87,Warning,348,69.661,0.6646
CRN-005,2026-04-07 16:16:42.284452,70.06,0.692,23.17,43.23,612.0,30.08,Warning,340,69.8,0.6763999999999999
CRN-005,2026-04-07 17:16:42.284452,68.92,0.557,39.7,54.87,613.2,29.73,Warning,319,69.82300000000001,0.6667
CRN-005,2026-04-07 18:16:42.284452,70.79,0.672,15.01,35.4,614.4,29.29,Warning,329,69.962,0.6603
CRN-005,2026-04-07 19:16:42.284452,70.32,0.702,33.59,50.55,615.6,28.24,Warning,353,70.07300000000001,0.659
CRN-005,2026-04-07 20:16:42.284452,69.58,0.667,12.78,33.2,616.8,27.31,Warning,318,70.083,0.6537999999999999
CRN-005,2026-04-07 21:16:42.284452,70.07,0.613,13.13,32.61,618.0,26.67,Warning,355,70.12899999999999,0.6502
CRN-005,2026-04-07 22:16:42.284452,69.43,0.721,23.65,42.83,619.2,24.72,Warning,310,70.05,0.6599
CRN-005,2026-04-07 23:16:42.284452,70.04,0.678,19.29,38.79,620.4,23.58,Warning,335,70.019,0.6651
CRN-005,2026-04-08 00:16:42.284452,69.77,0.656,27.28,46.35,621.6,22.55,Warning,324,69.931,0.6658999999999999
CRN-005,2026-04-08 01:16:42.284452,69.91,0.707,30.08,49.21,622.8,21.69,Warning,342,69.889,0.6665
CRN-005,2026-04-08 02:16:42.284452,69.81,0.716,35.51,51.0,624.0,20.55,Warning,312,69.864,0.6689
CRN-005,2026-04-08 03:16:42.284452,69.58,0.666,21.36,39.02,625.2,20.23,Warning,320,69.92999999999999,0.6798
CRN-005,2026-04-08 04:16:42.284452,69.79,0.62,25.64,43.48,626.4,19.96,Warning,339,69.83000000000001,0.6746000000000001
CRN-005,2026-04-08 05:16:42.284452,70.06,0.692,17.66,37.49,627.6,20.08,Warning,301,69.804,0.6736
CRN-005,2026-04-08 06:16:42.284452,69.17,0.651,11.18,33.76,628.8,20.74,Warning,297,69.763,0.672
CRN-005,2026-04-08 07:16:42.284452,70.09,0.691,10.83,30.35,630.0,21.51,Warning,324,69.765,0.6798
CRN-005,2026-04-08 08:16:42.284452,68.95,0.621,33.3,49.83,631.2,22.56,Warning,312,69.71700000000001,0.6698
CRN-005,2026-04-08 09:16:42.284452,69.31,0.669,16.23,34.7,632.4,23.84,Warning,307,69.644,0.6689
CRN-005,2026-04-08 10:16:42.284452,71.24,0.63,27.55,45.07,633.6,24.79,Warning,341,69.791,0.6663
CRN-005,2026-04-08 11:16:42.284452,69.99,0.701,33.62,51.03,634.8,26.64,Warning,341,69.799,0.6657
CRN-005,2026-04-08 12:16:42.284452,70.69,0.729,37.17,52.88,636.0,27.54,Warning,301,69.887,0.667
CRN-005,2026-04-08 13:16:42.284452,70.27,0.709,21.42,41.16,637.2,28.22,Warning,326,69.956,0.6712999999999999
CRN-005,2026-04-08 14:16:42.284452,71.35,0.712,26.99,43.86,638.4,29.2,Warning,337,70.112,0.6805
CRN-005,2026-04-08 15:16:42.284452,71.59,0.677,27.26,46.15,639.6,29.8,Warning,298,70.265,0.679
CRN-005,2026-04-08 16:16:42.284452,70.36,0.688,34.31,51.36,640.8,29.9,Warning,318,70.38399999999999,0.6827
CRN-005,2026-04-08 17:16:42.284452,70.78,0.749,30.98,47.26,642.0,29.89,Warning,336,70.453,0.6885
CRN-005,2026-04-08 18:16:42.284452,69.93,0.739,19.6,39.25,643.2,29.26,Warning,333,70.551,0.7003
CRN-005,2026-04-08 19:16:42.284452,70.38,0.773,37.72,55.1,644.4,28.44,Warning,333,70.658,0.7106999999999999
CRN-005,2026-04-08 20:16:42.284452,71.2,0.795,37.5,53.67,645.6,27.43,Warning,288,70.65400000000001,0.7272000000000001
CRN-005,2026-04-08 21:16:42.284452,69.8,0.701,24.42,43.8,646.8,26.16,Warning,290,70.635,0.7272000000000001
CRN-005,2026-04-08 22:16:42.284452,70.11,0.751,39.97,55.48,648.0,24.84,Warning,320,70.577,0.7294
CRN-005,2026-04-08 23:16:42.284452,71.37,0.797,28.2,45.23,649.2,23.69,Warning,307,70.687,0.7382000000000001
CRN-005,2026-04-09 00:16:42.284452,70.51,0.8,30.26,47.53,650.4,22.64,Warning,319,70.603,0.747
CRN-005,2026-04-09 01:16:42.284452,70.22,0.676,24.24,43.57,651.6,21.38,Warning,305,70.46600000000001,0.7469
CRN-005,2026-04-09 02:16:42.284452,69.64,0.676,28.09,47.07,652.8,20.77,Warning,302,70.394,0.7457
CRN-005,2026-04-09 03:16:42.284452,70.95,0.731,16.79,36.04,654.0,19.97,Warning,303,70.41100000000002,0.7439
CRN-005,2026-04-09 04:16:42.284452,69.92,0.805,17.78,38.85,655.2,20.01,Warning,305,70.41,0.7505
CRN-005,2026-04-09 05:16:42.284452,70.47,0.689,19.78,39.32,656.4,20.49,Warning,298,70.41900000000001,0.7421
CRN-005,2026-04-09 06:16:42.284452,69.9,0.776,16.31,35.63,657.6,20.8,Warning,273,70.289,0.7402
CRN-005,2026-04-09 07:16:42.284452,70.74,0.707,16.26,36.74,658.8,21.4,Warning,274,70.38300000000001,0.7408
